,Date,Venue,Squad,Opponent,FTR,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Squad_Goals,Opponent_Goals,Team1_Elo,Team2_Elo
87,2018-06-18,Neutral,England,Tunisia,W,0.2,0.1,0.0,0.0,1.1,0.5,0.1,0.0,49.4,0.7,0.5,0.4,0.18,0.18,0.13,2.2,0.2,38.1,45.0,80.47777777777777,2.5,1.1,1.4,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1639.72,1582.0200000000002
88,2018-06-18,Neutral,Tunisia,England,L,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,40.666666666666664,1.1666666666666667,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333,1.6666666666666667,0.16666666666666666,27.166666666666668,33.333333333333336,79.91666666666667,0.8333333333333334,0.8333333333333334,1.5,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1570.8000000000002,1648.5
89,2018-06-19,Neutral,Poland,Senegal,L,0.125,0.125,0.0,0.0,1.0,0.25,0.125,0.0,43.25,0.625,0.25,0.25,0.07500000000000001,0.07500000000000001,0.025,1.875,0.25,31.75,38.625,82.7625,3.0,0.375,0.625,,,,,,,,,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1585.9399999999998,1593.3199999999997
90,2018-06-19,Neutral,Senegal,Poland,W,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,41.2,0.8,0.8,1.0,0.02,0.02,0.04,0.8,0.0,27.0,33.0,83.92,1.8,0.8,1.4,,,,,,,,,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,1600.3199999999997,1572.9399999999998
91,2018-06-20,Neutral,Iran,Spain,L,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,25.23076923076923,1.2307692307692308,0.8461538461538461,1.0769230769230769,0.05384615384615384,0.05384615384615384,0.04615384615384615,0.6923076923076923,0.07692307692307693,10.384615384615385,17.384615384615383,60.175000000000004,1.0769230769230769,0.6923076923076923,0.9230769230769231,,,,,,,,,4.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1587.3800000000003,1625.7800000000002
92,2018-06-20,Neutral,Saudi Arabia,Uruguay,L,0.0,0.0,0.0,0.0,0.875,0.25,0.0,0.0,47.125,0.75,0.125,0.625,0.025,0.025,0.037500000000000006,1.625,0.0,33.5,40.375,79.7625,1.0,1.25,2.125,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1543.48,1608.42
93,2018-06-20,Neutral,Spain,Iran,W,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,62.6,0.6,0.4,0.2,0.0,0.0,0.08,1.4,0.0,54.6,60.4,85.82000000000001,3.2,1.2,1.4,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1632.0000000000002,1573.6000000000004
94,2018-06-21,Neutral,Australia,Denmark,D,0.0,0.0,0.0,0.0,1.1666666666666667,0.16666666666666666,0.0,0.0,50.833333333333336,0.16666666666666666,0.5,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.05000000000000001,2.1666666666666665,0.16666666666666666,36.5,44.5,79.98333333333333,2.0,1.3333333333333333,1.8333333333333333,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1573.06,1620.66
95,2018-06-21,Neutral,Argentina,Croatia,L,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0,54.666666666666664,2.0,0.8333333333333334,1.1666666666666667,0.19999999999999998,0.19999999999999998,0.05000000000000001,2.3333333333333335,0.0,36.333333333333336,46.5,76.86666666666666,2.3333333333333335,2.0,2.6666666666666665,,,,,,,,,3.0,0.0,2.0,50.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,1573.9200000000003,1622.4199999999998
96,2018-06-21,Neutral,Denmark,Australia,D,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,51.42857142857143,1.4285714285714286,1.0,0.8571428571428571,0.028571428571428574,0.028571428571428574,0.028571428571428574,1.0,0.0,36.714285714285715,43.142857142857146,80.92857142857143,2.7142857142857144,0.14285714285714285,0.42857142857142855,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1616.66,1569.06
97,2018-06-21,Neutral,France,Peru,W,0.125,0.0,0.0,0.0,1.25,0.5,0.0,0.0,41.375,1.375,0.875,0.625,0.2375,0.2375,0.037500000000000006,1.5,0.125,24.125,32.0,73.0375,2.125,1.375,1.75,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1632.14,1580.7800000000002
98,2018-06-22,Neutral,Costa Rica,Brazil,L,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,34.714285714285715,2.0,0.7142857142857143,0.42857142857142855,0.014285714285714287,0.014285714285714287,0.0,0.42857142857142855,0.0,18.428571428571427,26.285714285714285,73.67142857142858,0.42857142857142855,0.8571428571428571,1.1428571428571428,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1535.4600000000003,1608.66
99,2018-06-23,Neutral,Mexico,Korea Republic,W,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,50.833333333333336,1.8333333333333333,1.3333333333333333,1.8333333333333333,0.05000000000000001,0.05000000000000001,0.11666666666666665,1.5,0.16666666666666666,36.666666666666664,42.5,84.85000000000001,2.1666666666666665,0.5,1.0,,,,,,,,,4.0,3.0,7.0,57.1,3.0,3.0,0.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0,1591.02,1561.92
100,2018-06-23,Neutral,Tunisia,Belgium,L,0.2857142857142857,0.14285714285714285,0.0,0.0,1.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,45.142857142857146,1.5714285714285714,1.0,0.8571428571428571,0.1285714285714286,0.1285714285714286,0.042857142857142864,2.7142857142857144,0.42857142857142855,31.714285714285715,39.0,77.88571428571429,2.4285714285714284,0.8571428571428571,1.2857142857142858,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1559.2200000000003,1623.7
101,2018-06-24,Neutral,England,Panama,W,0.625,0.25,0.25,0.25,0.75,0.5,0.0,0.0,63.625,0.625,0.5,0.375,0.3625,0.175,0.1125,1.625,0.875,52.875,57.25,89.4375,3.125,0.125,0.25,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1654.16,1572.8600000000001
102,2018-06-24,Neutral,Poland,Colombia,L,0.0,0.0,0.0,0.0,1.0,0.25,0.125,0.0,39.0,1.25,1.125,0.75,0.1375,0.1375,0.0625,1.0,0.0,24.0,31.625,76.1375,1.75,0.625,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1560.9999999999998,1613.0
103,2018-06-24,Neutral,Senegal,Japan,D,0.0,0.0,0.0,0.0,0.6,0.4,0.2,0.0,38.2,1.2,0.2,0.4,0.04,0.04,0.0,1.4,0.4,24.6,31.8,77.6,2.2,0.2,1.2,,,,,,,,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1597.5199999999998,1597.2
104,2018-06-25,Neutral,Spain,Morocco,D,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,60.5,1.25,0.75,0.25,0.1,0.1,0.175,2.5,0.5,49.75,56.0,88.4,3.25,0.25,0.75,,,,,,,,,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1628.0600000000002,1583.46
105,2018-06-25,Neutral,Iran,Portugal,D,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,24.53846153846154,1.2307692307692308,1.3846153846153846,1.0,0.11538461538461539,0.05384615384615385,0.015384615384615385,0.8461538461538461,0.07692307692307693,10.538461538461538,16.923076923076923,65.4,1.3076923076923077,0.5384615384615384,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1570.9800000000005,1577.6400000000003
106,2018-06-25,Neutral,Saudi Arabia,Egypt,W,0.4,0.0,0.2,0.4,2.2,0.8,0.0,0.0,69.2,0.6,0.2,0.8,0.42000000000000004,0.1,0.1,5.4,0.4,50.2,60.2,81.58,4.4,2.0,3.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1552.24,1588.76
107,2018-06-26,Neutral,Argentina,Nigeria,W,0.3333333333333333,0.0,0.0,0.0,1.1666666666666667,0.6666666666666666,0.3333333333333333,0.0,61.333333333333336,1.3333333333333333,0.6666666666666666,1.1666666666666667,0.10000000000000002,0.10000000000000002,0.16666666666666666,1.5,0.0,39.333333333333336,51.333333333333336,73.21666666666665,2.5,2.6666666666666665,3.5,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1581.6600000000003,1582.02
108,2018-06-26,Neutral,Australia,Peru,L,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,56.166666666666664,0.6666666666666666,1.0,1.1666666666666667,0.06666666666666667,0.06666666666666667,0.11666666666666668,2.5,0.0,41.666666666666664,48.833333333333336,78.05,2.6666666666666665,0.8333333333333334,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1556.58,1588.3000000000002
109,2018-06-26,Neutral,France,Denmark,D,0.0,0.0,0.0,0.0,1.1428571428571428,0.2857142857142857,0.0,0.0,45.42857142857143,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.05714285714285715,0.05714285714285715,0.014285714285714287,1.4285714285714286,0.0,32.714285714285715,39.57142857142857,78.87142857142858,1.5714285714285714,0.5714285714285714,0.7142857142857143,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1628.94,1613.46
110,2018-06-26,Neutral,Denmark,France,D,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,36.25,0.625,0.625,0.375,0.025,0.025,0.0,0.375,0.0,19.875,29.375,69.775,1.0,0.375,0.625,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1611.08,1626.56
111,2018-06-27,Neutral,Mexico,Sweden,L,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,47.666666666666664,0.6666666666666666,0.8333333333333334,0.5,0.03333333333333333,0.03333333333333333,0.03333333333333333,2.3333333333333335,0.0,32.833333333333336,40.5,80.71666666666667,3.5,1.3333333333333333,2.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1578.3799999999999,1604.4399999999998
112,2018-06-27,Neutral,Costa Rica,Switzerland,D,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,43.0,1.1666666666666667,1.1666666666666667,0.5,0.2333333333333333,0.09999999999999999,0.08333333333333333,2.3333333333333335,0.16666666666666666,28.0,34.833333333333336,80.0,2.5,1.1666666666666667,1.8333333333333333,,,,,,,,,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1534.3600000000004,1595.8000000000002
113,2018-06-28,Neutral,Tunisia,Panama,W,0.2,0.2,0.0,0.0,2.0,0.8,0.4,0.0,66.0,2.0,0.6,1.6,0.22000000000000003,0.22000000000000003,0.18,3.2,0.4,46.6,56.2,81.64,4.8,1.0,2.2,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1566.7800000000002,1560.42
114,2018-06-28,Neutral,England,Belgium,L,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,48.166666666666664,0.16666666666666666,0.3333333333333333,1.0,0.09999999999999999,0.09999999999999999,0.016666666666666666,1.5,0.0,35.833333333333336,43.0,83.95,2.3333333333333335,1.0,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1640.5800000000002,1630.1200000000001
115,2018-06-28,Neutral,Poland,Japan,W,0.14285714285714285,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,56.142857142857146,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.17142857142857143,0.17142857142857143,0.08571428571428572,1.5714285714285714,0.0,40.0,48.285714285714285,80.02857142857144,3.0,0.42857142857142855,0.7142857142857143,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1569.1799999999998,1585.38
116,2018-06-28,Neutral,Senegal,Colombia,L,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,39.0,2.0,1.0,0.8,0.06,0.06,0.0,0.8,0.0,25.2,31.8,78.5,2.4,0.8,1.2,,,,,,,,,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1585.1399999999996,1620.62
117,2018-06-30,Neutral,France,Argentina,W,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.0,33.857142857142854,1.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.17142857142857143,0.07142857142857142,1.2857142857142858,0.7142857142857143,19.857142857142858,25.571428571428573,76.31428571428572,0.7142857142857143,1.2857142857142858,2.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1632.62,1567.7200000000003
118,2018-06-30,Neutral,Argentina,France,L,0.16666666666666666,0.6666666666666666,0.0,0.0,1.6666666666666667,0.5,0.3333333333333333,0.0,50.0,1.1666666666666667,0.3333333333333333,1.3333333333333333,0.08333333333333333,0.08333333333333333,0.13333333333333333,2.5,0.8333333333333334,33.666666666666664,41.833333333333336,77.60000000000001,3.6666666666666665,1.3333333333333333,2.1666666666666665,,,,,,,,,1.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,4.0,1556.7200000000003,1641.62
119,2018-07-01,Neutral,Spain,Russia,D,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,109.0,2.0,0.4,0.0,0.04,0.04,0.15999999999999998,3.2,0.0,94.0,102.2,90.0,5.4,0.8,1.2,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1624.42,1591.6399999999999
120,2018-07-01,Neutral,Denmark,Croatia,D,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667,0.16666666666666666,0.0,0.0,55.666666666666664,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.06666666666666667,1.3333333333333333,0.16666666666666666,36.833333333333336,47.166666666666664,77.13333333333334,2.8333333333333335,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1608.58,1619.9199999999998
121,2018-07-02,Neutral,Mexico,Brazil,L,0.0,0.0,0.0,0.0,1.6,0.0,0.4,0.0,45.6,1.8,0.2,0.8,0.07999999999999999,0.07999999999999999,0.02,1.2,0.0,28.2,34.4,80.8,3.8,1.6,2.4,,,,,,,,,1.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1566.3999999999999,1616.68
122,2018-07-03,Neutral,England,Colombia,D,0.1,0.0,0.1,0.1,0.9,0.0,0.1,0.0,56.0,1.7,0.5,0.7,0.13999999999999999,0.06000000000000001,0.09,1.9,0.2,38.1,47.7,80.17,1.8,0.4,0.6,,,,,,,,,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1637.2600000000002,1617.3
123,2018-07-06,Neutral,France,Uruguay,W,0.25,0.125,0.0,0.0,1.0,0.25,0.25,0.0,53.125,1.5,0.625,0.0,0.037500000000000006,0.037500000000000006,0.025,1.625,0.125,32.875,42.5,78.15,1.875,1.25,2.375,,,,,,,,,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,0.0,1647.9599999999998,1594.76
124,2018-07-07,Neutral,England,Sweden,W,0.1,0.0,0.0,0.0,0.6,0.1,0.1,0.0,48.0,0.7,0.7,0.5,0.030000000000000006,0.030000000000000006,0.02,1.0,0.1,30.5,40.8,72.28,2.2,0.4,1.1,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1643.6200000000001,1590.7999999999997
125,2018-07-10,Neutral,France,Belgium,W,0.0,0.14285714285714285,0.0,0.0,1.8571428571428572,0.2857142857142857,0.14285714285714285,0.0,43.285714285714285,1.0,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.17142857142857143,3.5714285714285716,0.2857142857142857,26.428571428571427,33.285714285714285,76.65714285714286,2.5714285714285716,1.1428571428571428,2.2857142857142856,,,,,,,,,3.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1654.6999999999998,1616.8600000000001
126,2018-07-11,Neutral,England,Croatia,L,0.1,0.0,0.0,0.0,0.8,0.1,0.1,0.0,52.7,1.0,0.6,0.9,0.04,0.04,0.030000000000000006,1.5,0.0,31.7,42.4,73.76,1.3,0.6,1.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1630.2,1626.4999999999998
127,2018-07-14,Neutral,England,Belgium,L,0.0,0.0,0.0,0.0,1.375,0.375,0.25,0.0,60.125,0.75,0.875,0.875,0.1125,0.1125,0.11249999999999999,2.125,0.0,49.125,53.875,91.375,2.5,0.625,0.875,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1617.04,1623.7
128,2018-07-15,Neutral,France,Croatia,W,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,37.285714285714285,1.0,0.42857142857142855,1.0,0.1285714285714286,0.014285714285714287,0.014285714285714287,1.1428571428571428,0.2857142857142857,17.571428571428573,28.571428571428573,61.271428571428565,0.5714285714285714,1.0,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1661.1599999999999,1612.9599999999998
129,2018-09-06,Home,Wales,Rep. of Ireland,W,0.29411764705882354,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,1.0,1601.6000000000001,1581.42
130,2018-09-06,Away,France,Germany,D,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1656.6599999999999,1588.3600000000001
131,2018-09-06,Home,Netherlands,Peru,W,0.4,0.2,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1585.0600000000002,1575.7800000000002
132,2018-09-07,Home,United States,Brazil,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1569.2400000000002,1624.8400000000001
133,2018-09-07,Home,Mexico,Uruguay,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,4.0,1554.36,1602.72
134,2018-09-07,Home,Argentina,Guatemala,W,0.0,0.2,0.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1565.1000000000004,1588.38
135,2018-09-07,Away,Poland,Italy,D,0.1111111111111111,0.0,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1566.4999999999998,1571.4199999999998
136,2018-09-07,Away,Costa Rica,Korea Republic,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1522.3000000000004,1569.8600000000001
137,2018-09-08,Home,England,Spain,L,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1604.44,1631.8200000000002
138,2018-09-08,Away,Spain,England,W,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1638.3000000000002,1590.92
139,2018-09-09,Away,Netherlands,France,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1574.2400000000002,1665.84
140,2018-09-09,Away,Senegal,Madagascar,D,0.0,0.0,0.0,0.0,,,0.75,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,2.0,1582.7399999999996,1597.6
141,2018-09-09,Away,Tunisia,Eswatini,W,0.4,0.4,0.0,0.2,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1574.88,1588.1
142,2018-09-09,Away,Wales,Denmark,L,0.0,0.0,0.0,0.0,,,0.23529411764705882,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1588.9800000000002,1615.96
143,2018-09-09,Home,Denmark,Wales,W,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1622.46,1575.4800000000002
144,2018-09-09,Home,France,Netherlands,W,0.25,0.0,0.0,0.0,,,0.25,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1670.82,1559.2200000000003
145,2018-09-10,Home,Saudi Arabia,Bolivia,D,0.125,0.0,0.0,0.125,,,0.375,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,2.0,1550.38,1585.22
146,2018-09-11,Away,Argentina,Colombia,D,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1563.7400000000005,1615.94
147,2018-09-11,Away,Costa Rica,Japan,L,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,3.0,1511.2400000000005,1594.3200000000002
148,2018-09-11,Away,Iran,Uzbekistan,W,0.08333333333333333,0.08333333333333333,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1578.5400000000004,1572.16
149,2018-09-11,Away,Mexico,United States,L,0.0,0.0,0.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1541.9599999999998,1576.8400000000001
150,2018-09-11,Home,England,Switzerland,W,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1598.24,1583.1200000000001
151,2018-09-11,Home,Poland,Rep. of Ireland,D,0.09090909090909091,0.09090909090909091,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1564.0999999999997,1579.02
152,2018-09-11,Home,Spain,Croatia,W,0.16666666666666666,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,1644.8400000000001,1599.4999999999998
153,2018-09-11,Home,United States,Mexico,W,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1583.14,1528.2599999999998
154,2018-10-11,Home,Poland,Poland,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1551.2999999999997,1571.2999999999997
155,2018-10-11,Home,Mexico,Costa Rica,W,0.25,0.0,0.0,0.0,,,0.25,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,2.0,1535.0199999999998,1498.0000000000005
156,2018-10-11,Away,Argentina,Iraq,W,0.2,0.4,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1571.9200000000005,1588.18
157,2018-10-11,Away,Spain,Wales,W,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1650.3200000000002,1560.9600000000003
158,2018-10-11,Home,France,Iceland,D,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,,,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1665.9199999999998,1579.28
159,2018-10-11,Home,Wales,Spain,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,4.0,1550.6600000000003,1660.0200000000002
160,2018-10-11,Home,United States,Colombia,L,0.2,0.2,0.0,0.0,,,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1571.22,1624.02
161,2018-10-11,Home,Poland,Portugal,L,0.1111111111111111,0.0,0.0,0.0,,,0.2222222222222222,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,3.0,1558.6599999999996,1585.0000000000002
162,2018-10-11,Away,Costa Rica,Mexico,L,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1486.2000000000005,1543.2199999999998
163,2018-10-12,Away,England,Croatia,D,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1595.48,1596.7399999999998
164,2018-10-12,Home,Saudi Arabia,Brazil,L,0.0,0.0,0.0,0.0,,,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1539.64,1634.1000000000001
