Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y,CM,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y,FW,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,Y,CM,80,0,0,0,0,2,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2021,Mon,WCQ,First round,Away,L 0–2,dk Denmark,sct Scotland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,FW,28,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,18,0,0,0,0,0,0,0,13,15,86.7,0,0,1
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,RM,48,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,55,0,0,0,0,0,3,0,40,53,75.5,5,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,LW,90,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,56,0,2,0.1,0.1,0.1,3,0,36,47,76.6,3,1,3
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,RB,75,0,0,0,0,2,1,0,0,,,,,,1,,,,Match Report,80,2,0,0.1,0.1,0.1,4,0,57,72,79.2,4,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,82,2,1,0,0,0,0,0,74,77,96.1,0,1,1
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,RB,15,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,20,0,0,0,0,0,1,0,13,19,68.4,0,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,LB,90,0,0,0,0,2,0,0,0,,,,,,3,,,,Match Report,102,0,0,0.1,0.1,0.1,4,0,84,94,89.4,4,1,3
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,LM,75,0,0,0,0,3,0,0,0,,,,,,2,,,,Match Report,58,1,0,0.1,0.1,0.2,3,0,42,51,82.4,6,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,11,0,0,0,0,0,0,0,7,11,63.6,0,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y*,CB,62,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,51,2,1,0,0,0,0,0,34,43,79.1,5,0,0
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,RM,42,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,35,0,1,0.1,0.1,0.1,5,0,24,33,72.7,2,0,1
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,CM,90,0,0,0,1,1,1,0,0,,,,,,0,,,,Match Report,97,1,1,0.9,0.1,0.1,7,0,77,91,84.6,8,0,0
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,CM,88,0,1,0,0,2,1,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,N,,14,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,N,,47,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,FW,43,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,LM,90,1,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,RM,88,0,0,0,0,1,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,CM,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,Y,FW,76,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-12-2021,Tue,WCQ,First round,Home,W 1–0,dk Denmark,at Austria,N,,2,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,FW,66,1,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,N,,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y*,CB,90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,N,,34,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,RM,90,0,0,0,0,3,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,LM,90,1,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,CM,56,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,CB,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-12-2021,Fri,WCQ,First round,Home,W 3–1,dk Denmark,fo Faroe Islands,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,FW,58,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,LB,90,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,DM,90,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,AM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,N,,7,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,AM,83,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,DM,84,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,N,,31,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,N,,6,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
06-03-2022,Fri,UEFA Nations League,League A,Away,W 2–1,dk Denmark,fr France,Y,AM,59,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,DM,90,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,,45,1,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,DM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,,33,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y,DM,23,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,Y*,GK,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
26-03-2022,Sat,Friendlies (M),Friendlies (M),Neutral,L 2–4,dk Denmark,nl Netherlands,N,,46,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,CM,66,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,,24,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,CB,66,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,FW,56,1,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y*,CM,79,1,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,,11,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,N,,24,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,FW,55,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,LB,90,1,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
29-03-2022,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,dk Denmark,rs Serbia,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,DM,90,1,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,,25,1,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,AM,90,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,,39,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,,11,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,LB,65,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,DM,79,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y,AM,51,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,N,,40,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-06-2022,Mon,UEFA Nations League,League A,Away,W 2–1,dk Denmark,at Austria,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,15,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,CM,75,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,45,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,RM,45,1,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,LM,48,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,42,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,Y,CB,62,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
13-06-2022,Mon,UEFA Nations League,League A,Home,W 2–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,CM,59,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,FW,90,1,0,0,0,3,3,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,FW,88,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y*,CB,71,0,0,0,0,0,0,1,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,LB,90,0,1,0,0,2,1,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,,2,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,,31,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,FW,59,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,,19,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,CM,59,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
